ID,Name,Address,Phone,WeChat,Email,Profession,Age,Risk Status,Registration Time,Withdraw,Priority Letter,Local Registry ID,Hopsital ID
end of half day
8336341423,Vxqbkj,Maqiao,16654418325,wxid_cydf3dyujtb56f,3294657559@qq.com,Programmer,Adult,High risk,2022-2-3 12:00,0,0,1,0
6245882476,Ouebqcy,Xiashi,86276361321,wxid_wm84urquephw1s,6476114430@gmail.com,Businessman,Children,High risk,2022-2-3 19:36,0,0,1,0
1918832360,Cfrs,Xiashi,13657237668,wxid_yihs3i0pkelzzv,9727199839@163.com,Businessman,Elderly Person,Low risk,2022-2-3 20:00,0,0,0,201
end of half day
2401962346,Fxknfhs,Haizhou,89717715414,wxid_rkfnzxrf5b1clm,6222086678@gmail.com,Teacher,Old Person,No risk,2022-2-4 07:36,0,0,2,02
end of half day
7952180024,Cdscbi,Haichang,92031840863,wxid_c5oelup16gbslq,6532271655@qq.com,Journalist,Adult,Low risk,2022-2-4 15:24,0,0,1,120
7513991159,Acybude,Haichang,18686070418,wxid_e5sfcaurbf6q7d,2859006281@gmail.com,Programmer,Adult,No risk,2022-2-4 21:42,0,0,1,201
end of half day
2272555170,Ekhqztdx,Maqiao,47949547575,wxid_ejz25wuvxlq2ti,3604387637@qq.com,Businessman,Senior,High risk,2022-2-5 09:6,0,0,1,012
5073364020,Vlwayb,Maqiao,32913346294,wxid_ew6pv9wanxg6of,8603640759@163.com,Actor,Adolescent,Medium risk,2022-1-24 18:18,0,0,1,012
end of half day
1351304987,Zwzgfogh,Xiashi,64752172965,wxid_zaqm0frlr88pwn,4911111055@163.com,Teacher,Adolescent,No risk,2022-2-5 13:42,0,0,0,2
1366980648,Rkghe,Maqiao,85197581607,wxid_dje55ykwcof3vz,8625015442@sina.com,Student,Adolescent,High risk,2022-2-5 14:6,0,0,1,2
1481997364,Verg,Haizhou,89807155506,wxid_a13ql1rcfmwylm,2041514726@163.com,Teacher,Young Adult,High risk,2022-2-5 15:48,0,0,1,012
3366115284,Nbfalduv,Haichang,42649556916,wxid_puww0nufx9u7yb,8243459763@163.com,Teacher,Young Adult,Low risk,2022-2-5 20:54,0,0,1,1
end of half day
1269954672,Ntrvn,Haizhou,56793196458,wxid_8pq5nxuctu8tma,9968467124@gmail.com,Journalist,Senior,Medium risk,2022-2-6 04:42,0,0,2,1
7260163213,Lizsr,Haichang,27867580706,wxid_cmk2oop2vldo4p,6278560963@sina.com,Student,Elderly Person,No risk,2022-2-6 07:12,0,0,2,201
7818331525,Sffoim,Xiashi,37335285810,wxid_lw2iuos5bahwsl,7908231468@sina.com,Farmer,Adult,Medium risk,2022-2-6 09:42,0,0,2,120
1629850843,Vzmc,Haichang,20903883629,wxid_yatk47k4itghxl,5963427887@163.com,Programmer,Elderly Person,Medium risk,2022-2-6 09:48,0,0,1,10
end of half day
5477371434,Fmitpoyz,Maqiao,85368605319,wxid_gx8adb6qi8dbmu,8925415695@163.com,Programmer,Young Adult,Medium risk,2022-2-6 12:6,0,0,0,10
7356200369,Ziaiavmy,Xiashi,59038822919,wxid_gh5qizl7qjmvpt,9119497094@qq.com,Teacher,Young Adult,No risk,2022-2-6 14:12,0,0,0,1
9369265493,Maghqky,Haizhou,65503142005,wxid_4edf4mpij8bhoc,3987267439@qq.com,Student,Children,Low risk,2022-2-6 16:42,0,0,1,2
2978312494,Rultakm,Maqiao,49671111416,wxid_yxs5gjp9jwdjpp,9492636588@163.com,Student,Adolescent,Low risk,2022-2-6 17:30,0,0,2,12
6977813574,Vsvruze,Maqiao,81717719979,wxid_ogoms6io7n7qnt,6580019688@163.com,Engineer,Elderly Person,Low risk,2022-2-6 18:00,0,0,0,021
7286901327,Qhgcwtw,Haichang,51884961737,wxid_yayijmeeev7v6i,4335314227@163.com,Actor,Adolescent,Medium risk,2022-2-6 20:00,0,0,1,10
end of half day
6532520811,Jtbzmdki,Haichang,29270488744,wxid_rmb1d3ors9jfwd,7436924914@163.com,Actor,Adult,Medium risk,2022-2-7 00:48,0,0,0,201
6407362873,Gstp,Haizhou,71676984445,wxid_8fharzyrvi4gqq,1646716843@gmail.com,Programmer,Children,No risk,2022-2-7 02:30,0,0,1,10
1162370994,Jwaatwmw,Xiashi,33011585729,wxid_rcz0mlvlb5aqlx,3357686279@sina.com,Engineer,Children,Low risk,2022-2-7 08:42,0,0,1,20
end of half day
2401125566,Jyssx,Haichang,88296192920,wxid_liwab9wypwe02a,8276564370@qq.com,Businessman,Children,High risk,2022-2-7 17:30,0,0,0,01
5477371434,Fmitpoyz,Maqiao,85368605319,wxid_gx8adb6qi8dbmu,8925415695@163.com,Programmer,Young Adult,Medium risk,2022-2-7 22:54,1,0,0,10
end of half day
8149061678,Yjxlm,Xiashi,56207623930,wxid_gifkxj1teo3waq,5160582737@sina.com,Programmer,Elderly Person,Medium risk,2022-2-8 05:18,0,0,0,1
3533907894,Crltoil,Haichang,23804630411,wxid_vor4nhc3nymnbs,7714745871@qq.com,Businessman,Adult,No risk,2022-2-8 06:00,0,0,1,20
8937267320,Xuhjxf,Haizhou,23837656107,wxid_s5e8kypkgvpl8j,5983394940@sina.com,Student,Children,No risk,2022-2-8 08:24,0,0,1,102
1924966585,Unmnib,Haichang,11098738149,wxid_lrht9tz89njpnv,6371615283@qq.com,Programmer,Children,Medium risk,2022-2-8 11:6,0,0,2,120
7082848676,Uwpect,Maqiao,68346755447,wxid_0yrlltb4w3mgfl,1615247998@163.com,Teacher,Adult,Medium risk,2022-2-8 11:24,0,0,0,12
end of half day
end of half day
2888350739,Udiw,Maqiao,65164959664,wxid_aa0oeao3k5befl,2237093046@163.com,Student,Young Adult,Medium risk,2022-2-9 00:6,0,0,0,1
6655163622,Hoewpbf,Haizhou,41762005051,wxid_vtbbz41bmrg8rw,1670561580@sina.com,Businessman,Children,Medium risk,2022-2-9 04:54,0,0,0,021
2753852567,Gkrflcp,Xiashi,51975975283,wxid_u9hhvav9zpkjio,5314049229@sina.com,Programmer,Children,High risk,2022-2-9 06:24,0,0,2,201
7135271721,Ejwokmru,Haizhou,71513001649,wxid_56oiwykze4spof,5041191410@gmail.com,Actor,Adult,Medium risk,2022-2-1 09:24,0,0,0,201
end of half day
2401125566,Jyssx,Haichang,88296192920,wxid_liwab9wypwe02a,8276564370@qq.com,Businessman,Children,High risk,2022-2-9 16:48,1,0,0,01
end of half day
7621443533,Mejumn,Xiashi,64600848647,wxid_euym3cjawcb5cr,2067885838@163.com,Programmer,Young Adult,No risk,2022-2-10 03:36,0,0,2,210
1575417063,Rognexpl,Maqiao,18656230246,wxid_h9gjzkpx7i7dwu,5722406269@163.com,Journalist,Adolescent,Medium risk,2022-2-10 07:6,0,0,1,0
9852726465,Gnxncei,Xiashi,27950393693,wxid_ytjjd3elk68kkd,3983673841@qq.com,Businessman,Children,Medium risk,2022-2-10 07:30,0,0,2,1
5556168054,Tdnx,Haichang,10667251575,wxid_og6un8xhdf6zag,1498997755@qq.com,Farmer,Old Person,High risk,2022-2-10 09:54,0,0,1,1
2969776440,Qpqgrpr,Maqiao,62527219574,wxid_rhmjnmx4loi8vc,6604362177@qq.com,Farmer,Elderly Person,No risk,2022-2-10 10:00,0,0,1,01
6424721299,Rdjfung,Haizhou,55135551719,wxid_7bq1gfmv7xgsof,9080472571@sina.com,Programmer,Elderly Person,Medium risk,2022-2-10 10:12,0,0,0,10
end of half day
4399021498,Tracca,Haizhou,30352884650,wxid_gifqh3magbn8gj,7473269110@gmail.com,Actor,Young Adult,Low risk,2022-2-10 17:00,0,0,2,2
8508145187,Wjgheuo,Maqiao,83972876724,wxid_bekop6hzsa85wo,5545973440@163.com,Journalist,Elderly Person,Low risk,2022-2-10 18:36,0,0,2,2
1657407994,Wsokwh,Xiashi,54667009557,wxid_kborm62k7zugrt,6887560142@sina.com,Teacher,Adolescent,No risk,2022-2-10 18:42,0,0,1,12
2947981965,Lgwgnif,Haizhou,67760345469,wxid_uutyb4s0thfsof,9357826427@qq.com,Engineer,Children,Medium risk,2022-2-10 21:18,0,0,1,2
end of half day
6649165511,Grmapg,Haichang,57114238466,wxid_iu8yetbmu79tiv,5876508371@sina.com,Businessman,Elderly Person,High risk,2022-2-11 00:42,0,0,0,012
8021405669,Cyvwuy,Haichang,37442313472,wxid_j33lmuqequvgnm,3309522894@sina.com,Teacher,Adult,High risk,2022-2-11 08:12,0,0,2,0
end of half day
end of half day
9644303375,Azozs,Maqiao,14224221308,wxid_qrtv26f5fgpkfl,1162690799@163.com,Programmer,Children,Medium risk,2022-2-12 00:54,0,0,0,02
4896893143,Vuzf,Haizhou,82588253119,wxid_2m0vfxhy6qrhio,2937074902@qq.com,Farmer,Children,No risk,2022-2-12 02:30,0,0,2,2
7879387227,Lmnoo,Maqiao,69200166453,wxid_md2cwqki1vk9mi,3638383778@gmail.com,Student,Children,No risk,2022-2-12 10:42,0,0,2,0
2545763460,Rivnrsyb,Maqiao,29110470102,wxid_ew1bvy1euxgrym,8310357271@gmail.com,Teacher,Adolescent,Low risk,2022-2-12 10:54,0,0,2,210
5813664088,Gajb,Xiashi,18401155331,wxid_vvuj5u8lboc2sa,8005568334@163.com,Businessman,Old Person,Low risk,2022-2-12 11:6,0,0,0,201
end of half day
3511570315,Rxddlpat,Haichang,29411044598,wxid_18examid3gglne,5345013151@sina.com,Journalist,Young Adult,High risk,2022-2-12 15:30,0,0,0,210
4769228018,Vhsajok,Maqiao,56284525476,wxid_rdcna0x29mrrvf,8777482883@gmail.com,Programmer,Children,Medium risk,2022-2-12 22:54,0,0,1,0
end of half day
2779257408,Gpyz,Xiashi,28448516241,wxid_gjvl9nwvviydsy,1725539070@gmail.com,Programmer,Young Adult,No risk,2022-2-13 03:6,0,0,1,0
3934099611,Urznty,Maqiao,38522835456,wxid_gmbvsqw1t0oi4k,6750305098@163.com,Teacher,Senior,High risk,2022-2-13 03:42,0,0,2,12
end of half day
2711482422,Vmpihavr,Maqiao,11483844766,wxid_ajncafwb2lsk5e,4980865116@qq.com,Businessman,Senior,Medium risk,2022-2-13 20:6,0,0,1,2
9886800142,Kfziaux,Maqiao,16009873572,wxid_prv4rzysfv0nke,6127246035@qq.com,Student,Senior,High risk,2022-2-13 20:24,0,0,2,012
9309564209,Czkbcbj,Haichang,81578213310,wxid_fx0frm3azawt7q,6463036554@163.com,Student,Old Person,High risk,2022-2-13 23:42,0,0,2,120
end of half day
6617134034,Juxkxct,Haichang,93661163654,wxid_esqdnwyem1ay6i,1116724203@163.com,Teacher,Old Person,No risk,2022-2-14 02:12,0,0,2,210
5977486272,Ehht,Haizhou,81043844023,wxid_wz0tade3j4yyiv,9343969912@qq.com,Businessman,Senior,Low risk,2022-2-14 06:6,0,0,2,210
9760186690,Yndgj,Haichang,95678110687,wxid_83ziflruy9fcei,2612185522@gmail.com,Programmer,Old Person,Medium risk,2022-2-14 08:48,0,0,0,120
2711482422,Vmpihavr,Maqiao,11483844766,wxid_ajncafwb2lsk5e,4980865116@qq.com,Teacher,Senior,Medium risk,2022-2-13 20:6,0,0,1,2
end of half day
6882830702,Okfdssfo,Xiashi,27497503174,wxid_mm7c4p7jvlhhpe,7548978971@qq.com,Journalist,Young Adult,No risk,2022-2-14 15:30,0,0,1,21
3240473427,Asvmt,Haichang,85485852288,wxid_qfuok41u8ibtmg,7306248771@gmail.com,Businessman,Old Person,High risk,2022-2-14 19:54,0,0,0,021
1716573795,Pttgoh,Maqiao,41170598143,wxid_6ypu3nhg1mzkce,6701343020@qq.com,Journalist,Children,Medium risk,2022-2-14 22:48,0,0,1,10
end of half day
5523117769,Ttnpvt,Haichang,40710568889,wxid_ouab6vd0grm0sv,3934910245@qq.com,Programmer,Elderly Person,Low risk,2022-2-15 02:12,0,0,1,021
3827103054,Acogj,Xiashi,61009702785,wxid_2pletswv3cx1je,8415319937@sina.com,Engineer,Adolescent,No risk,2022-2-15 03:54,0,0,2,21
8930835430,Ickqvgl,Haichang,90647115755,wxid_n6r5ebvgpry7xa,4720486391@gmail.com,Programmer,Young Adult,No risk,2022-2-15 08:48,0,0,1,210
5593266644,Augoqu,Maqiao,67986586720,wxid_mt57em4xaowldm,1535040676@sina.com,Student,Adolescent,High risk,2022-2-15 09:00,0,0,1,021
end of half day
5819533277,Mbaropg,Haizhou,76779569929,wxid_iwjd7xtsmv8dpc,2838618765@gmail.com,Programmer,Children,No risk,2022-2-15 16:36,0,0,1,102
5748970419,Qvpkilr,Haichang,49784112325,wxid_o8xusbm1dp1ayi,1090501627@163.com,Engineer,Old Person,Medium risk,2022-2-15 17:54,0,0,1,01
4279556269,Vsnkw,Xiashi,64664808279,wxid_ixl4t3cq4nhkyu,5891736300@gmail.com,Programmer,Young Adult,Low risk,2022-2-15 21:42,0,0,1,201
7362132545,Uscl,Haizhou,53219437897,wxid_yh80zdvrp2csdi,8698106837@sina.com,Actor,Children,No risk,2022-2-15 22:24,0,0,1,102
end of half day
3228325907,Zkru,Maqiao,67904719465,wxid_2wbyjivj8t9gom,8259502889@qq.com,Student,Adolescent,High risk,2022-2-16 02:36,0,0,0,02
5453815290,Fgfgb,Haizhou,95521882459,wxid_8yhs7rrgdtgg0v,8615945172@qq.com,Engineer,Adolescent,High risk,2022-2-16 04:48,0,0,0,0
9619614803,Pntjwqks,Maqiao,85084125073,wxid_ewth7oxkm8c8va,8884863335@sina.com,Programmer,Adult,High risk,2022-2-16 11:12,0,0,2,21
end of half day
1032667520,Budtdw,Haichang,36413076560,wxid_pc67c1zrrnrbrv,4571720206@sina.com,Actor,Old Person,High risk,2022-2-16 13:30,0,0,1,2
2842037992,Zeenpyy,Haichang,33057461786,wxid_jykqw32wr5pilp,3025773756@163.com,Businessman,Young Adult,High risk,2022-2-16 18:12,0,0,2,021
6479800554,Xclrgwdf,Xiashi,14922565664,wxid_9zwthemr7sfk8i,2414813105@163.com,Engineer,Adult,Medium risk,2022-2-16 18:36,0,0,1,210
2969776440,Qpqgrpr,Maqiao,62527219574,wxid_rhmjnmx4loi8vc,6604362177@qq.com,Engineer,Elderly Person,No risk,2022-2-10 10:00,0,0,1,01
end of half day
9760186690,Yndgj,Haichang,95678110687,wxid_83ziflruy9fcei,2612185522@gmail.com,Teacher,Old Person,Low risk,2022-2-14 08:48,0,1,0,120
end of half day
9443992814,Rvgf,Haizhou,97256497830,wxid_hlc95p0gnoqpus,9378825219@qq.com,Teacher,Old Person,No risk,2022-2-17 14:12,0,0,0,021
5819533277,Mbaropg,Haizhou,76779569929,wxid_iwjd7xtsmv8dpc,2838618765@gmail.com,Programmer,Children,No risk,2022-2-17 16:12,1,0,1,102
end of half day
5080291414,Focrbul,Maqiao,62379266061,wxid_iezuh0xnsq7j0z,4618372276@qq.com,Businessman,Children,Low risk,2022-2-18 07:12,0,0,0,12
end of half day
5048503568,Zmrynn,Maqiao,39283456178,wxid_wl7tmlgpx47lsn,6374365053@gmail.com,Actor,Young Adult,Medium risk,2022-2-18 14:24,0,0,1,1
3616703806,Gpxvmec,Maqiao,77162691275,wxid_5nesz5l2ohsqsx,3088883128@sina.com,Journalist,Old Person,Medium risk,2022-2-18 20:12,0,0,2,210
end of half day
7797922696,Toht,Xiashi,11960298081,wxid_cfuknsf9g2sx3m,7571241114@sina.com,Teacher,Adult,No risk,2022-2-19 01:12,0,0,0,20
8664564262,Ghjkz,Haizhou,57570300984,wxid_9wgbm3lrbbko0x,8355821088@qq.com,Businessman,Elderly Person,High risk,2022-2-19 05:30,0,0,0,01
5274698244,Mhdyhzt,Maqiao,95303034065,wxid_3cyj0vzssz2cav,3679163518@qq.com,Programmer,Elderly Person,Medium risk,2022-2-19 10:6,0,0,1,2
end of half day
4998023652,Jxdlcyzx,Haichang,14085963906,wxid_szxqayl6z4zgtx,6631520089@sina.com,Teacher,Young Adult,High risk,2022-2-19 23:30,0,0,1,201
end of half day
end of half day
3519274765,Ivzoy,Maqiao,31845509743,wxid_lwj7srm2kykmvb,5783059670@qq.com,Engineer,Elderly Person,High risk,2022-2-20 16:42,0,0,2,021
2011330349,Mujvf,Maqiao,40206081517,wxid_8zfwdu6aogg9ik,1685959497@qq.com,Teacher,Young Adult,No risk,2022-2-20 18:54,0,0,1,12
end of half day
9061752036,Xcnq,Haichang,24783243000,wxid_auqdoaw7v2dq5e,2569510821@sina.com,Journalist,Old Person,No risk,2022-2-21 05:48,0,0,2,210
7978921532,Qdoex,Xiashi,48026185461,wxid_qb6r9hfjhtub9o,2765438278@sina.com,Businessman,Young Adult,High risk,2022-2-21 06:6,0,0,1,02
end of half day
end of half day
4110505417,Rxixdba,Maqiao,30184317468,wxid_qnh5filz32xvcu,5803564227@sina.com,Teacher,Old Person,Medium risk,2022-2-22 03:24,0,0,1,12
3777952290,Hgqxt,Xiashi,39719153649,wxid_p8qm6ngz8ynruq,7438013467@163.com,Actor,Adult,Low risk,2022-2-22 10:18,0,0,2,1
end of half day
4494871914,Tbcgie,Haizhou,64365284946,wxid_glbj7eccbd5n8a,2932586218@163.com,Farmer,Adult,No risk,2022-2-22 22:6,0,0,0,2
9602278910,Batq,Maqiao,15853153715,wxid_u9oltzx6u1epmy,7748019157@gmail.com,Teacher,Young Adult,High risk,2022-2-22 23:30,0,0,2,102
end of half day
2480959647,Lmnojb,Haizhou,38153901124,wxid_win0ud0cd3ptei,8616476127@sina.com,Student,Old Person,High risk,2022-2-23 06:30,0,0,1,21
end of half day
5007076739,Boxikct,Xiashi,69493110517,wxid_ca37c4ylnuufmw,7050201715@gmail.com,Student,Adolescent,No risk,2022-2-23 12:30,0,0,2,21
9952505516,Dbkuxb,Haichang,99430348435,wxid_lkp5rohyna51fg,6789778045@gmail.com,Journalist,Children,Medium risk,2022-2-23 14:36,0,0,2,20
2868207305,Shjg,Haizhou,15168638281,wxid_txpaf6axa1or4v,1475143020@163.com,Programmer,Senior,Medium risk,2022-2-23 21:30,0,0,0,012
end of half day
2014439730,Rmupw,Haizhou,35672657133,wxid_mxivn8cacvh0kt,3793028184@qq.com,Student,Old Person,Low risk,2022-2-24 00:48,0,0,2,021
3690088491,Gvralyu,Haichang,26013559232,wxid_mumqhwc18b1osz,4981630518@qq.com,Programmer,Adult,High risk,2022-2-24 02:30,0,0,2,02
end of half day
end of half day
6775823017,Hvzi,Haizhou,31365412173,wxid_yrb1f09zyomlmm,6721424226@qq.com,Student,Young Adult,Medium risk,2022-2-25 03:48,0,0,2,2
end of half day
4295738121,Xpsgyx,Haizhou,83319313846,wxid_jje0xnu0vrt4iu,8187745574@qq.com,Engineer,Senior,High risk,2022-2-25 20:18,0,0,0,0
4686009246,Ynqtee,Haichang,79970942400,wxid_yn6rbsde0d2qve,9438414191@163.com,Student,Old Person,High risk,2022-2-25 21:54,0,0,1,012
8082905536,Fvhqwdoz,Haichang,84769060713,wxid_gtj9xc1zimvvrz,9263321345@sina.com,Programmer,Adolescent,Medium risk,2022-2-25 22:42,0,0,0,10
end of half day
9996371387,Defuxu,Haichang,90528921407,wxid_xfa24glz3solam,9754626996@sina.com,Farmer,Children,Low risk,2022-2-26 04:42,0,0,2,2
8988261101,Nrdui,Maqiao,24093287400,wxid_qwudsmg91diq4f,6059625451@sina.com,Farmer,Adult,Low risk,2022-2-26 11:42,0,0,1,0
end of half day
1374238609,Gcttfn,Maqiao,24845952045,wxid_8dgo0dapsv4fxr,6423328430@163.com,Programmer,Young Adult,Medium risk,2022-2-26 17:42,0,0,2,201
4143735701,Dyefhxk,Xiashi,72790315140,wxid_wxllq0cwae64gd,4414678578@qq.com,Student,Old Person,Low risk,2022-2-26 18:6,0,0,0,1
3616703806,Gpxvmec,Maqiao,77162691275,wxid_5nesz5l2ohsqsx,3088883128@sina.com,Actor,Old Person,Medium risk,2022-2-18 20:12,0,0,2,210
end of half day
8931421075,Bvyff,Xiashi,13348811091,wxid_olw6nd01kbptsw,4033466328@qq.com,Teacher,Young Adult,Medium risk,2022-2-27 03:36,0,0,1,102
8138574815,Vxbbsakw,Xiashi,50338997076,wxid_84ngjtaqpyohjy,5982789980@gmail.com,Journalist,Adolescent,Low risk,2022-2-27 07:18,0,0,2,210
end of half day
2890935013,Xdqx,Xiashi,24524684795,wxid_sn0fy1d3lkwmeh,4235290652@gmail.com,Student,Children,High risk,2022-2-27 14:30,0,0,2,2
7651876511,Gklv,Maqiao,20278028147,wxid_frjvqp5azbh0vx,6199408776@gmail.com,Farmer,Adult,High risk,2022-2-27 21:12,0,0,0,012
1517170264,Qpuh,Haichang,51837498815,wxid_7oeexf9dxt0zsz,7760105535@sina.com,Engineer,Elderly Person,High risk,2022-2-27 21:42,0,0,2,021
4304894705,Okkqr,Haichang,49449196371,wxid_j1ei87fpdpcgwu,8642076941@gmail.com,Engineer,Adult,Low risk,2022-2-27 23:6,0,0,1,2
6600513624,Nufzgeho,Haichang,82974092443,wxid_t33hpzttohzqwt,3828004565@gmail.com,Actor,Young Adult,Low risk,2022-2-27 23:42,0,0,2,0
end of half day
7142260594,Mhbwmhei,Maqiao,77594641354,wxid_t2rhhdjggl5d6z,7760213312@gmail.com,Student,Elderly Person,High risk,2022-2-28 04:42,0,0,1,012
end of half day
6696645892,Lheu,Maqiao,19137600306,wxid_pqob3fks8f6fzn,3205467432@gmail.com,Teacher,Elderly Person,High risk,2022-2-28 13:00,0,0,1,02
2573122281,Uruqtyh,Xiashi,81978956018,wxid_tomgph1u2johse,7731524097@gmail.com,Teacher,Young Adult,Low risk,2022-2-28 14:48,0,0,1,201
5123950449,Aucknas,Haizhou,26247200415,wxid_w5efkgz14jrkcl,2288200458@qq.com,Student,Senior,Medium risk,2022-2-28 17:42,0,0,0,0
3005550891,Wdpkevf,Haichang,23632214193,wxid_mpd9e2jyu9mhdm,5334619143@sina.com,Journalist,Children,No risk,2022-2-28 18:24,0,0,2,210
end of half day
2055111255,Oglldkhc,Haichang,44061199609,wxid_fj35mdgk0ogfpg,1333387801@gmail.com,Teacher,Elderly Person,No risk,2022-3-1 05:18,0,0,2,2
6756020963,Hlkk,Xiashi,52893290646,wxid_bceio34sglfxtk,4695791223@sina.com,Student,Old Person,High risk,2022-3-1 05:30,0,0,1,021
5512210983,Lxfb,Maqiao,37014425588,wxid_ul7ats8kb4mbjv,2853346903@gmail.com,Journalist,Young Adult,No risk,2022-3-1 06:12,0,0,0,0
4484571563,Fyaxy,Haichang,72822657263,wxid_fklw9ub0htxe9u,3954236154@163.com,Student,Children,No risk,2022-3-1 06:36,0,0,2,021
7276372514,Yqswccee,Xiashi,49570190536,wxid_asulcsmpil061r,9019851465@qq.com,Journalist,Young Adult,Low risk,2022-3-1 06:48,0,0,2,2
4985657135,Bxkdf,Haichang,81283130727,wxid_unztryufljt63m,8736326091@sina.com,Teacher,Adult,Low risk,2022-3-1 07:42,0,0,1,20
7136396213,Pqojcr,Haizhou,46389027630,wxid_c4za2y6doqgrat,7948582458@qq.com,Programmer,Adolescent,Low risk,2022-3-1 09:24,0,0,2,021
end of half day
4944522220,Rmwtpf,Maqiao,75603563787,wxid_3oewoninijd38t,5110684452@sina.com,Businessman,Elderly Person,No risk,2022-3-1 23:12,0,0,1,0
end of half day
9846218657,Hrrv,Xiashi,88354795423,wxid_ec2rqwggxz2csq,6218881163@gmail.com,Journalist,Children,Low risk,2022-3-2 03:6,0,0,2,1
1305309564,Nvry,Maqiao,53433099428,wxid_ko3oflq8qkguga,1984930263@163.com,Actor,Young Adult,Low risk,2022-3-2 11:42,0,0,0,12
end of half day
2468274294,Qtuiwjf,Maqiao,16783153757,wxid_wmzv0ffwms04rb,9968323412@qq.com,Businessman,Senior,No risk,2022-3-2 15:30,0,0,1,012
9639364778,Hvwdc,Haizhou,22148586419,wxid_dhod6czzpq6wqt,1432732963@sina.com,Journalist,Young Adult,No risk,2022-3-2 19:42,0,0,2,1
5111908904,Itxth,Maqiao,72317639036,wxid_8fkvsssk04txpm,7006840135@sina.com,Teacher,Old Person,No risk,2022-3-2 20:18,0,0,1,120
end of half day
6865019846,Hezzc,Haizhou,14282670734,wxid_xk5upbdkzj25bz,3963630482@qq.com,Teacher,Children,Medium risk,2022-3-3 09:30,0,0,0,210
7869395410,Kbcfba,Haichang,95794869303,wxid_79lxoq5wrmjpbg,8022961854@qq.com,Teacher,Elderly Person,Low risk,2022-3-3 10:54,0,0,1,2
end of half day
7136396213,Pqojcr,Haizhou,46389027630,wxid_c4za2y6doqgrat,7948582458@qq.com,Programmer,Adolescent,Low risk,2022-3-3 19:42,1,0,2,021
end of half day
3846546720,Otdr,Haichang,10499378357,wxid_msqlh91sun1kgy,6419009566@163.com,Actor,Adult,Low risk,2022-3-4 03:36,0,0,1,20
1697364360,Xcqm,Xiashi,49684035367,wxid_dxrmz8zld45msr,3108664049@163.com,Engineer,Old Person,High risk,2022-3-4 07:30,0,0,1,12
6604129306,Glriqmdq,Xiashi,20779809195,wxid_z7h8qu3tcxounq,7407373728@qq.com,Teacher,Elderly Person,Low risk,2022-3-4 07:42,0,0,0,2
end of half day
end of half day
end of half day
6839424650,Gmur,Haizhou,39803134199,wxid_x1lispjyx9vfpd,5697134878@163.com,Businessman,Young Adult,Low risk,2022-3-5 12:54,0,0,0,20
9993659699,Viscsrsc,Haizhou,85524426958,wxid_4r1wutjccgvpmg,4420642588@gmail.com,Student,Adult,No risk,2022-3-5 23:48,0,0,1,12
2890935013,Xdqx,Xiashi,24524684795,wxid_sn0fy1d3lkwmeh,4235290652@gmail.com,Farmer,Children,Low risk,2022-2-27 14:30,0,1,2,2
end of half day
end of half day
1124206995,Ggpcpok,Xiashi,91277114009,wxid_tlxm45syjfc7tk,5478041957@qq.com,Student,Adolescent,Low risk,2022-3-6 12:6,0,0,1,10
9319940050,Scdtzry,Xiashi,18907231028,wxid_fmf32ctr4juddg,4195817976@gmail.com,Farmer,Senior,High risk,2022-3-6 17:48,0,0,2,1
8846976303,Ndwjak,Haizhou,87411433129,wxid_r6zdhni49rqzne,7244793882@qq.com,Businessman,Adult,High risk,2022-3-6 18:36,0,0,0,21
end of half day
9659328311,Qcmz,Xiashi,59613002168,wxid_a8vqfga1omz6iv,8221135422@gmail.com,Teacher,Elderly Person,No risk,2022-3-7 05:6,0,0,1,2
8184867632,Zzciymye,Haizhou,67901631832,wxid_mh61chuhkxd6ls,1645135948@qq.com,Farmer,Children,No risk,2022-3-7 06:54,0,0,1,1
4673210622,Gejop,Maqiao,66984256392,wxid_n2b82motfwptbp,6107142420@sina.com,Actor,Adolescent,Low risk,2022-3-7 09:36,0,0,1,02
8209557059,Mangbnnd,Xiashi,13511445204,wxid_nl0dzkofmz7coh,9878178904@gmail.com,Teacher,Young Adult,Low risk,2022-3-7 09:42,0,0,1,210
end of half day
5216487676,Yevxx,Haichang,32110917113,wxid_1b3gzrmiocgk2j,5759686692@163.com,Journalist,Children,Low risk,2022-3-7 17:12,0,0,0,120
2265293906,Pxwivh,Haizhou,64607935225,wxid_ex3lpgg3r7ocne,3617315436@qq.com,Farmer,Senior,No risk,2022-3-7 17:36,0,0,0,1
9628716023,Srtujzmp,Xiashi,91584433004,wxid_kwgpic08phegne,3087149889@163.com,Farmer,Adult,Medium risk,2022-3-7 22:36,0,0,1,201
end of half day
5012135874,Swpszvt,Haichang,96217796908,wxid_lz7odcjvddw97m,9990734784@sina.com,Actor,Old Person,Medium risk,2022-3-8 05:24,0,0,1,2
1622417441,Awcrqij,Haichang,61069435019,wxid_fq0dx7esx0xedi,9031965037@gmail.com,Teacher,Adolescent,No risk,2022-3-8 05:24,0,0,0,210
9209502837,Gwhs,Maqiao,88431129503,wxid_kchj9ga8riwmtm,1688016285@sina.com,Businessman,Elderly Person,Low risk,2022-3-8 05:36,0,0,2,1
2795283955,Pbeoljkv,Haichang,86690787838,wxid_snq3evbvqxcq9r,3446453455@gmail.com,Businessman,Adult,Medium risk,2022-3-8 11:00,0,0,2,1
end of half day
